1482 19
1.0E+00 3.0E+00 4.0E+00 1.2E+01 1.4E+01 1.6E+01 2.0E+01 2.4E+01 2.8E+01 3.2E+01 3.6E+01 4.0E+01 4.4E+01 4.8E+01 5.6E+01 5.2E+01 5.4E+01 5.6E+01 5.6E+01 
1.0E+00 2.0E+00 2.0E+00 6.0E+00 7.0E+00 8.0E+00 1.0E+01 1.2E+01 1.4E+01 1.6E+01 1.8E+01 2.0E+01 2.2E+01 2.4E+01 2.4E+01 2.6E+01 2.6E+01 2.6E+01 2.8E+01 
   3.6081417281269192E+30    4.029559518E+06    5.379405707E-99    2.000000291E-99    2.593512552E-04    5.355982673E-11    6.273602952E-99   1.801667762E-12    3.813524080E-15    4.516461419E-15    1.069793184E-14    1.970861554E-15    1.520792911E-15    2.081513096E-15    2.946306232E-16    6.641407002E-16    7.905063058E-01    3.788698651E-16    1.099921681E-03    1.974013710E-01    1.559520893E-16
   6.9182099430666483E+30    5.019514450E+06    2.291435094E-98    1.039845461E-99    2.747151104E-04    6.261375233E-11    1.048304400E-98   2.222150982E-12    4.022233560E-15    4.638417050E-15    1.099016339E-14    2.037381401E-15    1.558372224E-15    2.152151538E-15    3.050218688E-16    6.855930095E-16    7.827419498E-01    3.919509869E-16    1.136503841E-03    2.051276915E-01    1.704158082E-16
   1.3538346372950480E+31    6.305920418E+06    2.094867091E-98    2.000000156E-99    3.023895174E-04    8.165173416E-11    6.853725270E-99   3.177948051E-12    4.490068506E-15    4.864361913E-15    1.152554537E-14    2.160488709E-15    1.626197863E-15    2.282775045E-15    3.243005971E-16    7.251931614E-16    7.685087172E-01    4.162253186E-16    1.203695222E-03    2.193155936E-01    1.989261538E-16
   2.6319127865040471E+31    7.923973208E+06    1.777075229E-98    1.904943326E-99    3.477602555E-04    1.198522705E-10    1.369679080E-98   5.320342623E-12    5.543891109E-15    5.223834436E-15    1.234784642E-14    2.349833278E-15    1.728140842E-15    2.483025001E-15    3.539576952E-16    7.858887508E-16    7.479542158E-01    4.536802964E-16    1.304075604E-03    2.397830824E-01    2.479568715E-16
   5.3136201591052868E+31    1.013251728E+07    6.690867441E-99    1.682877659E-99    4.344966706E-04    2.214207884E-10    1.110735961E-98   1.212195191E-11    9.154960025E-15    5.961912505E-15    1.385660672E-14    2.698492715E-15    1.907754957E-15    2.849991155E-15    4.086475346E-16    8.969776317E-16    7.127104682E-01    5.230464068E-16    1.482701133E-03    2.748823361E-01    3.541599367E-16
   9.5415898489199182E+31    1.250326125E+07    2.091777629E-99    2.000000080E-99    5.794989533E-04    4.888297118E-10    9.622264670E-99   3.503064560E-11    2.364693716E-14    7.725085254E-15    1.636870947E-14    3.267737843E-15    2.182369192E-15    3.444184163E-15    4.980368510E-16    1.076625770E-15    6.640703803E-01    6.372975155E-16    1.754788540E-03    3.233382631E-01    5.705861210E-16
   1.6551395226098899E+32    1.534994155E+07    0.000000000E+00    1.714087074E-99    8.305855140E-04    1.301096990E-09    1.146194411E-98   1.296995352E-10    1.017340009E-13    1.579721396E-14    2.159925849E-14    4.241456940E-15    2.612370520E-15    4.440621656E-15    6.497866717E-16    1.377886293E-15    5.984121408E-01    8.339754434E-16    2.177803862E-03    3.886906023E-01    1.057439449E-15
   2.2328832421203389E+32    1.722960331E+07    0.000000000E+00    1.968463479E-99    1.138820773E-03    3.047549896E-09    1.136232536E-98   4.050166082E-10    3.995019566E-13    5.332005410E-14    3.591364858E-14    5.580120044E-15    3.122354874E-15    5.715482975E-15    8.467158768E-16    1.763718028E-15    5.344655647E-01    1.093941243E-15    2.673732306E-03    4.522910317E-01    1.894127806E-15
   2.4670328467721335E+32    1.792006437E+07    0.000000000E+00    1.999996995E-99    1.348452593E-03    4.788075193E-09    1.177512817E-98   7.419381975E-10    8.370242926E-13    1.209717658E-13    6.107292347E-14    6.750704026E-15    3.474207628E-15    6.648479415E-15    9.925440335E-16    2.046482486E-15    4.977366446E-01    1.289583761E-15    3.011333754E-03    4.887877313E-01    2.649459382E-15
   2.9433966178906428E+32    1.923569887E+07    0.000000000E+00    2.000000715E-99    1.544677151E-03    6.771871203E-09    1.156018726E-98   1.174142638E-09    1.467058063E-12    2.324657126E-13    1.055617781E-13    8.083901752E-15    3.776214665E-15    7.443199257E-15    1.117280552E-15    2.288234632E-15    4.731032414E-01    1.459597508E-15    3.282517541E-03    5.131161725E-01    3.388904861E-15
   3.6083828477445532E+32    2.092407846E+07    0.000000000E+00    1.999995232E-99    1.899063232E-03    1.155246668E-08    2.801574680E-99   2.394268433E-09    3.522768748E-12    6.709288520E-13    3.099824506E-13    1.277733759E-14    4.386837633E-15    9.068199076E-15    1.374756827E-15    2.783293151E-15    4.266051985E-01    1.815569373E-15    3.818386197E-03    5.590868234E-01    5.145345517E-15
   4.0175320670611702E+32    2.189840324E+07    0.000000000E+00    2.000000390E-99    2.241149616E-03    1.757900285E-08    2.896567257E-99   4.194152837E-09    7.022262010E-12    1.573854856E-12    8.126739539E-13    2.365972526E-14    5.128476415E-15    1.089473809E-14    1.666504922E-15    3.341066880E-15    3.876255225E-01    2.225714337E-15    4.377536291E-03    5.975260489E-01    7.427933162E-15
   4.4342441835523678E+32    2.285268873E+07    0.000000000E+00    1.999999068E-99    2.526972161E-03    2.373679659E-08    4.697863549E-99   6.266810254E-09    1.151672697E-11    2.916115086E-12    1.674124174E-12    4.307077605E-14    5.948671886E-15    1.258669064E-14    1.938308477E-15    3.858277282E-15    3.565753531E-01    2.614094807E-15    4.871130537E-03    6.280754321E-01    9.829560978E-15
   4.9762398366427522E+32    2.404805506E+07    0.000000000E+00    2.000001372E-99    2.867798653E-03    3.220782823E-08    2.150088023E-99   9.407308480E-09    1.893555944E-11    5.430717929E-12    3.506906227E-12    8.751227605E-14    7.353174282E-15    1.477674334E-14    2.290666194E-15    4.526869270E-15    3.245611607E-01    3.125198768E-15    5.473185624E-03    6.594248167E-01    1.326011609E-14
   5.5441298998395044E+32    2.525667769E+07    0.000000000E+00    1.666667072E-99    3.261893412E-03    4.388361053E-08    1.342736400E-98   1.426357724E-08    3.152137177E-11    1.038835949E-11    7.697668241E-12    2.000172526E-13    1.041546069E-14    1.814611254E-14    2.832825462E-15    5.548280982E-15    2.848721984E-01    3.922250125E-15    6.338581060E-03    6.982671909E-01    1.910930674E-14
   5.9497027865494834E+32    2.609758327E+07    0.000000000E+00    1.312411985E-99    3.605216676E-03    5.463231318E-08    3.843858282E-99   1.903313850E-08    4.467640938E-11    1.612050587E-11    1.308905072E-11    3.568417106E-13    1.448878565E-14    2.122336136E-14    3.321995636E-15    6.470164801E-15    2.600752040E-01    4.652017900E-15    7.063134167E-03    7.222176491E-01    2.480122770E-14
   6.3552756732594624E+32    2.692364559E+07    0.000000000E+00    1.312411985E-99    3.878803981E-03    6.402674207E-08    3.322820858E-99   2.352213995E-08    5.770656505E-11    2.241812380E-11    1.962820750E-11    5.607244075E-13    1.982515773E-14    2.450585191E-14    3.840982620E-15    7.440902845E-15    2.382078419E-01    5.433298938E-15    7.788137003E-03    7.433349656E-01    3.128441892E-14
   6.8147606256147862E+32    2.784495733E+07    0.000000000E+00    1.571499475E-99    4.172151503E-03    7.512760823E-08    6.752828314E-99   2.920884282E-08    7.504559147E-11    3.163452532E-11    3.012141089E-11    9.098511024E-13    2.911500031E-14    2.900034686E-14    4.542428893E-15    8.744602050E-15    2.134737118E-01    6.502484778E-15    8.712314543E-03    7.671695261E-01    4.085268047E-14
   7.3773239295187841E+32    2.895641771E+07    0.000000000E+00    1.318495515E-99    4.482019769E-03    8.652879256E-08    3.659053877E-99   3.529518727E-08    9.400094983E-11    4.270433251E-11    4.394901182E-11    1.398273423E-12    4.268421717E-14    3.438063232E-14    5.393984564E-15    1.033004989E-14    1.862635860E-01    7.820496945E-15    9.873841518E-03    7.932183280E-01    5.236747845E-14
   7.6357001841834410E+32    2.946177032E+07    0.000000000E+00    1.999997977E-99    4.681299146E-03    9.361628340E-08    3.836857225E-99   3.930217689E-08    1.065645033E-10    5.100930110E-11    5.546644294E-11    1.827275132E-12    5.521801060E-14    3.866612228E-14    6.107344512E-15    1.167057426E-14    1.655787823E-01    8.948842935E-15    1.096614705E-02    8.128977334E-01    6.117554757E-14
   8.1951657731331511E+32    3.054831921E+07    0.000000000E+00    1.849900354E-99    4.939314251E-03    1.030870952E-07    2.486282678E-99   4.459750068E-08    1.235253482E-10    6.207246585E-11    7.101043174E-11    2.419919704E-12    7.253279327E-14    4.320665330E-14    6.824262495E-15    1.302363414E-14    1.494281428E-01    1.010361973E-14    1.201801992E-02    8.279267429E-01    7.065033827E-14
   8.5262136655474536E+32    3.118701411E+07    0.000000000E+00    1.300287605E-99    5.144810610E-03    1.093716490E-07    5.103048429E-99   4.818878307E-08    1.344709552E-10    7.030476945E-11    8.390785285E-11    2.931477321E-12    8.830602285E-14    4.830332568E-14    7.667120216E-15    1.461462017E-14    1.338456451E-01    1.147073549E-14    1.324619973E-02    8.422948364E-01    8.150923596E-14
   8.8572615579617461E+32    3.182361400E+07    0.000000000E+00    1.165371896E-99    5.286495683E-03    1.137883129E-07    4.301438220E-99   5.086526456E-08    1.427219671E-10    7.711439804E-11    9.533398839E-11    3.399419931E-12    1.030283173E-13    5.277308613E-14    8.405959677E-15    1.601160297E-14    1.216189495E-01    1.269036349E-14    1.431943940E-02    8.535041315E-01    9.150216980E-14
   9.1898258188649349E+32    3.246162473E+07    0.000000000E+00    1.030147196E-99    5.339705768E-03    1.133412848E-07    5.354138960E-99   5.074256231E-08    1.410610323E-10    7.795582760E-11    9.885594837E-11    3.560671510E-12    1.093655659E-13    5.754478119E-14    9.283285208E-15    1.767359756E-14    1.088576744E-01    1.413735245E-14    1.559266496E-02    8.651746446E-01    1.028121023E-13
   9.7715415093785864E+32    3.357638450E+07    0.000000000E+00    2.000000000E-99    5.449801388E-03    1.136888706E-07    3.776738611E-99   5.091735723E-08    1.397532212E-10    7.916751175E-11    1.032536204E-10    3.755713915E-12    1.170072540E-13    6.361635937E-14    1.041272214E-14    1.982127758E-14    9.424014691E-02    1.603263333E-14    1.721782800E-02    8.782812645E-01    1.175785848E-13
   1.0219608618229484E+33    3.443502992E+07    0.000000000E+00    1.942271489E-99    5.635845901E-03    1.190179245E-07    8.639819012E-99   5.445195425E-08    1.503453095E-10    8.992230370E-11    1.243364185E-10    4.668186358E-12    1.464370237E-13    7.078914769E-14    1.161144394E-14    2.211784769E-14    8.003926890E-02    1.820179400E-14    1.904157858E-02    8.907533478E-01    1.367826782E-13
   1.0820904529661290E+33    3.559033385E+07    0.000000000E+00    1.596967750E-99    6.152095697E-03    1.460186067E-07    7.770903900E-99   7.254601827E-08    2.146807099E-10    1.448882786E-10    2.269474454E-10    9.328751828E-12    2.978748487E-13    8.389087172E-14    1.276714623E-14    2.435007431E-14    6.730144500E-02    2.060359251E-14    2.087910530E-02    9.014229604E-01    1.656448610E-13
   1.1124515894300092E+33    3.617553799E+07    0.000000000E+00    1.667869013E-99    7.173284902E-03    2.193411987E-07    6.974430383E-99   1.286350037E-07    4.457033957E-10    3.705340853E-10    7.176316746E-10    3.519653662E-11    1.265499707E-12    1.476727121E-13    1.392952267E-14    2.616223011E-14    5.774479449E-02    2.308367087E-14    2.242462248E-02    9.087013412E-01    2.097791443E-13
   1.1406284724202321E+33    3.672027491E+07    0.000000000E+00    1.792043647E-99    8.516080969E-03    3.480923411E-07    6.158463379E-99   2.483545079E-07    1.043193054E-09    1.095261705E-09    2.687519013E-09    1.623255566E-10    7.070389848E-12    5.964894757E-13    1.772352648E-14    2.803098089E-14    5.207038273E-02    2.561673576E-14    2.351928613E-02    9.121789916E-01    2.658897610E-13
   1.1568112568684632E+33    3.703400933E+07    0.000000000E+00    2.000000000E-99    9.505529473E-03    4.601087730E-07    1.220378504E-98   3.713336163E-07    1.757256018E-09    2.138595532E-09    6.101676533E-09    4.205080904E-10    2.082144606E-11    1.836544470E-12    2.884860239E-14    3.163544325E-14    4.822397519E-02    2.853552895E-14    2.454520730E-02    9.141677731E-01    3.162315867E-13
   1.1900538239819712E+33    3.768093046E+07    0.000000000E+00    1.952536691E-99    1.074335772E-02    6.177918154E-07    1.287663767E-98   5.696557880E-07    3.064490577E-09    4.367695766E-09    1.464495302E-08    1.163155866E-09    6.620915488E-11    6.544597847E-12    7.575482913E-14    4.556775770E-14    4.439430614E-02    3.628268186E-14    2.632271930E-02    9.151559308E-01    4.007654625E-13
   1.2070751934294622E+33    3.801344920E+07    0.000000000E+00    1.075943280E-99    1.234716624E-02    8.620053881E-07    7.164133880E-99   9.384882428E-07    5.908633666E-09    1.029143846E-08    4.235933043E-08    4.022648945E-09    2.729992026E-10    3.199540458E-11    3.661728997E-13    1.333995528E-13    4.077933051E-02    7.593650837E-14    2.852204739E-02    9.151987938E-01    5.480751954E-13
   1.2188228589518596E+33    3.824355296E+07    0.000000000E+00    1.110035362E-99    1.355010017E-02    1.065239004E-06    1.066391871E-98   1.293765523E-06    9.032107817E-09    1.790468944E-08    8.409949008E-08    8.973460324E-09    6.831478677E-10    8.986874752E-11    1.111681731E-12    3.857955305E-13    3.883328341E-02    1.962743163E-13    3.024848900E-02    9.143474902E-01    7.257349756E-13
   1.2248967346584264E+33    3.836271593E+07    0.000000000E+00    1.000000000E-99    1.432978893E-02    1.206368750E-06    7.618512867E-99   1.567092910E-06    1.164925903E-08    2.502446138E-08    1.276036530E-07    1.463157239E-08    1.195792020E-09    1.690403602E-10    2.216854588E-12    7.934179087E-13    3.765292160E-02    4.055688374E-13    3.141881043E-02    9.136600407E-01    9.280892130E-13
   1.2309706103649930E+33    3.848203678E+07    0.000000000E+00    1.109720346E-99    1.480931666E-02    1.295446116E-06    1.070294738E-98   1.750120346E-06    1.348942565E-08    3.038267493E-08    1.626339497E-07    1.945128739E-08    1.657082868E-09    2.443659013E-10    3.321722375E-12    1.224456113E-12    3.684411389E-02    6.390590710E-13    3.231554188E-02    9.131444244E-01    1.128573673E-12
   1.2370444860715610E+33    3.860149933E+07    0.000000000E+00    1.000000000E-99    1.537757762E-02    1.404967172E-06    3.791851337E-99   1.986610600E-06    1.597150865E-08    3.799338447E-08    2.150722987E-07    2.701105085E-08    2.414598174E-09    3.739596663E-10    5.304960461E-12    2.035209628E-12    3.605489819E-02    1.098728549E-12    3.339451304E-02    9.123442749E-01    1.492015119E-12
   1.2470178397180499E+33    3.879795326E+07    0.000000000E+00    1.000000000E-99    1.654331214E-02    1.647545104E-06    1.013515408E-98   2.560555562E-06    2.246947446E-08    5.983370816E-08    3.800388712E-07    5.281721480E-08    5.217076729E-09    8.942836416E-10    1.388734496E-11    5.848039670E-12    3.501924641E-02    3.447009453E-12    3.526563702E-02    9.104530994E-01    3.225154283E-12
   1.2569911933645389E+33    3.899483227E+07    0.000000000E+00    1.000000000E-99    1.693081345E-02    1.722634194E-06    1.395343970E-98   2.749209800E-06    2.466920306E-08    6.810400834E-08    4.492433159E-07    6.433729127E-08    6.543899993E-09    1.156430197E-09    1.842100761E-11    8.003575321E-12    3.378822055E-02    4.868798350E-12    3.699377729E-02    9.096273060E-01    4.353750904E-12
   1.2769379006575178E+33    3.938990195E+07    0.000000000E+00    1.000000000E-99    1.788483906E-02    1.922175223E-06    1.456451725E-98   3.279352127E-06    3.120727797E-08    9.379426612E-08    6.756083332E-07    1.041201943E-07    1.138012691E-08    2.165538375E-09    3.679053532E-11    1.723520662E-11    3.200259240E-02    1.131117504E-11    4.010628098E-02    9.074482515E-01    9.455793350E-12
   1.2869112543040067E+33    3.958810881E+07    0.000000000E+00    1.000000000E-99    1.917492536E-02    2.213811618E-06    1.148469454E-98   4.136422013E-06    4.266271844E-08    1.437568544E-07    1.164907539E-06    1.982340623E-07    2.387724017E-08    5.019401584E-09    9.307842187E-11    4.830027551E-11    3.032664867E-02    3.515577863E-11    4.445866379E-02    9.036029222E-01    2.957928180E-11
   1.2968846079504955E+33    3.978685411E+07    0.000000000E+00    1.000000000E-99    1.981087712E-02    2.339047864E-06    1.478341674E-98   4.492975589E-06    4.750522910E-08    1.653320651E-07    1.385773801E-06    2.428570261E-07    3.011766557E-08    6.524623299E-09    1.243627849E-10    6.661822309E-11    2.922883682E-02    5.010147131E-11    4.037004927E-02    9.082577362E-01    4.315061187E-11
   1.3037955990376874E+33    3.992485402E+07    0.000000000E+00    1.000000000E-99    2.049352008E-02    2.500501339E-06    4.301811834E-99   5.023733621E-06    5.523974515E-08    2.036772290E-07    1.812564336E-06    3.338484290E-07    4.346849959E-08    9.900813459E-09    1.971340180E-10    1.112654009E-10    2.830843037E-02    8.825203833E-11    4.293321496E-02    9.059800449E-01    7.864066426E-11
   1.3107065901248791E+33    4.006310897E+07    0.000000000E+00    1.000000000E-99    2.114241281E-02    2.658650683E-06    7.827134030E-99   5.570806376E-06    6.355451688E-08    2.472406049E-07    2.325870913E-06    4.487379546E-07    6.114588290E-08    1.459313694E-08    3.026930264E-10    1.793606817E-10    2.757888453E-02    1.494779719E-10    4.549659054E-02    9.035339852E-01    1.383050499E-10
   1.3245285722992623E+33    4.034037188E+07    0.000000000E+00    1.523853111E-99    2.223471136E-02    2.932822783E-06    1.165749919E-98   6.581135319E-06    7.973597434E-08    3.383786430E-07    3.483079392E-06    7.246881361E-07    1.063313350E-07    2.737943412E-08    6.070787116E-10    3.893234697E-10    2.652694262E-02    3.516143670E-10    4.987981865E-02    8.991597601E-01    3.486464131E-10
   1.3383505544736455E+33    4.061866306E+07    0.000000000E+00    1.000000000E-99    2.337942005E-02    3.234783850E-06    2.069892567E-25   7.813122730E-06    1.008144042E-07    4.719109068E-07    5.379841323E-06    1.216179920E-06    1.935109377E-07    5.417301438E-08    1.290222630E-09    9.034308944E-10    2.516974213E-02    8.924243498E-10    5.615073347E-02    8.931574429E-01    9.626056068E-10
   1.3521725366480287E+33    4.089801895E+07    0.000000000E+00    1.088530692E-99    2.452651618E-02    3.547019020E-06    5.997055270E-99   9.198057750E-06    1.260806562E-07    6.493125160E-07    8.177176126E-06    2.003344574E-06    3.447824384E-07    1.046701932E-07    2.670927242E-09    2.036897419E-09    2.388719156E-02    2.195252401E-09    6.346755855E-02    8.860149731E-01    2.577670773E-09
   1.3740426888822597E+33    4.134229624E+07    0.000000000E+00    0.000000000E+00    2.557793234E-02    3.839896162E-06    0.000000000E+00   1.061995341E-05    1.534670065E-07    8.664524933E-07    1.201968332E-05    3.173979115E-06    5.875119215E-07    1.924066905E-07    5.225111869E-09    4.320958387E-09    2.233802946E-02    5.060741855E-09    7.256978666E-02    8.774384502E-01    6.454840866E-09
   1.3959128411164903E+33    4.178951667E+07    0.000000000E+00    1.911469308E-99    2.718743145E-02    4.319040994E-06    1.039521192E-16   1.320578235E-05    2.074699523E-07    1.349070550E-06    2.170103941E-05    6.436690947E-06    1.333970433E-06    4.912118614E-07    1.470147768E-08    1.376796965E-08    2.046908674E-02    1.831339398E-08    8.718721210E-02    8.630946907E-01    2.652543450E-08
   1.4181944560824996E+33    4.224832346E+07    0.000000000E+00    0.000000000E+00    2.832344489E-02    4.658777107E-06    6.554382298E-16   1.522094309E-05    2.521375417E-07    1.810975776E-06    3.236564646E-05    1.038926346E-05    2.324153397E-06    9.271884518E-07    2.957753826E-08    3.020097605E-08    1.866155632E-02    4.391737639E-08    1.005593462E-01    8.503796253E-01    6.960015482E-08
   1.4297467262972819E+33    4.248756837E+07    1.428266056E-20    0.000000000E+00    2.961079890E-02    5.055313922E-06    2.018072323E-17   1.771685320E-05    3.111142630E-07    2.467871373E-06    4.895307673E-05    1.704475490E-05    4.126494284E-06    1.787089901E-06    6.100557564E-08    6.798380238E-08    1.774677154E-02    1.081296369E-07    1.140770087E-01    8.364443429E-01    1.875480288E-07
   1.4412989965120651E+33    4.272774036E+07    0.000000000E+00    0.000000000E+00    3.002784145E-02    5.184851128E-06    0.000000000E+00   1.861113588E-05    3.327377794E-07    2.745886348E-06    5.682526913E-05    2.038613868E-05    5.079068151E-06    2.267648403E-06    7.919412826E-08    9.126986608E-08    1.759733514E-02    1.503346401E-07    1.217023109E-01    8.285284279E-01    2.701994079E-07
   1.4617037243253842E+33    4.315449642E+07    4.883308687E-21    0.000000000E+00    2.947689895E-02    4.895571584E-06    1.384845737E-15   1.635560223E-05    2.736434088E-07    2.062664679E-06    3.893714291E-05    1.288726674E-05    2.966635574E-06    1.222818442E-06    3.975397241E-08    4.229760923E-08    1.912703587E-02    6.437118001E-08    1.170496037E-01    8.321886402E-01    1.071100551E-07
   1.4821084521387029E+33    4.358433731E+07    0.000000000E+00    1.088530692E-99    2.972382683E-02    4.964505155E-06    0.000000000E+00   1.686218800E-05    2.844534302E-07    2.228994459E-06    4.392590532E-05    1.490447738E-05    3.511364522E-06    1.485198800E-06    4.900501506E-08    5.376834947E-08    1.946409312E-02    8.457115192E-08    1.278985186E-01    8.207379031E-01    1.456133105E-07
   1.4948116664754994E+33    4.385304607E+07    0.000000000E+00    0.000000000E+00    2.822533439E-02    4.663927842E-06    8.435232008E-19   1.588469779E-05    2.652468050E-07    2.187687677E-06    4.570332241E-05    1.587632466E-05    3.815653295E-06    1.653813154E-06    5.468852595E-08    6.192593333E-08    1.973244522E-02    1.007782104E-07    1.443710562E-01    8.055900877E-01    1.795834929E-07
   1.5075148808122959E+33    4.412331748E+07    0.000000000E+00    0.000000000E+00    2.980218362E-02    5.093007979E-06    2.748878180E-16   1.834788438E-05    3.219975721E-07    2.840985667E-06    6.364472467E-05    2.346462453E-05    5.979357034E-06    2.752085355E-06    9.604659982E-08    1.158345102E-07    1.921298463E-02    2.010594261E-07    1.541723050E-01    7.946311227E-01    3.824241460E-07
